,TP,TN,FP,FN,accuracy,recall,precision,F1-score,AUC-ROC
0,495.0,816.0,176.0,282.0,0.7410966753959656,0.6370656490325928,0.7377049326896667,0.6837016344070435,0.7806376364844105
