,TP,TN,FP,FN,accuracy,recall,precision,F1-score,AUC-ROC
0,1300.0,4006.0,513.0,608.0,0.8255795836448669,0.6813417077064514,0.7170435786247253,0.6987369060516357,0.8587889219660942
