,TP,TN,FP,FN,accuracy,recall,precision,F1-score,AUC-ROC
0,446.0,346.0,80.0,629.0,0.5276482105255127,0.41488373279571533,0.8479087352752686,0.5571517944335938,0.6627961567856753
