,TP,TN,FP,FN,accuracy,recall,precision,F1-score,AUC-ROC
0,368.0,808.0,170.0,423.0,0.6647823452949524,0.4652338922023773,0.6840148568153381,0.5537998676300049,0.7087854415342336
