,TP,TN,FP,FN,accuracy,recall,precision,F1-score,AUC-ROC
0,278.0,1384.0,96.0,191.0,0.852744996547699,0.5927505493164062,0.7433155179023743,0.6595492959022522,0.9091187402754566
1,275.0,1389.0,114.0,170.0,0.8542094230651855,0.617977499961853,0.7069408893585205,0.6594724059104919,0.9004126578304065
2,246.0,1442.0,105.0,155.0,0.8665297627449036,0.6134663224220276,0.7008547186851501,0.6542553305625916,0.9189913064784708
3,273.0,1413.0,86.0,176.0,0.8655030727386475,0.6080178022384644,0.7604456543922424,0.675742506980896,0.9189199629745739
4,249.0,1445.0,98.0,154.0,0.8705036044120789,0.6178659796714783,0.7175792455673218,0.6640000343322754,0.913381331523618
