,TP,TN,FP,FN,accuracy,recall,precision,F1-score,AUC-ROC
0,665.0,784.0,261.0,239.0,0.7434582114219666,0.7356194853782654,0.718142569065094,0.7267759442329407,0.8046052631578947
1,620.0,805.0,262.0,261.0,0.7315195202827454,0.7037457227706909,0.7029478549957275,0.7033465504646301,0.795838842926852
2,646.0,799.0,257.0,246.0,0.7417864203453064,0.7242152690887451,0.7153931260108948,0.7197772264480591,0.8176260573787199
3,605.0,832.0,254.0,257.0,0.737679660320282,0.7018561363220215,0.7043073177337646,0.7030795812606812,0.7968603786645475
4,612.0,846.0,249.0,239.0,0.7492291927337646,0.7191539406776428,0.7108014225959778,0.7149532437324524,0.8198466483159754
