,TP,TN,FP,FN,accuracy,recall,precision,F1-score,AUC-ROC
0,639.0,833.0,212.0,265.0,0.755259096622467,0.7068583965301514,0.7508813142776489,0.728205144405365,0.8237895371977813
1,588.0,845.0,222.0,293.0,0.7356262803077698,0.6674233675003052,0.7259259223937988,0.6954464912414551,0.8037987206750444
2,609.0,864.0,192.0,283.0,0.7561601400375366,0.6827354431152344,0.7602996230125427,0.7194329500198364,0.8309133586424786
3,569.0,862.0,224.0,293.0,0.7345995903015137,0.660092830657959,0.7175284028053284,0.687613308429718,0.8132277285681934
4,598.0,899.0,196.0,253.0,0.7692703008651733,0.7027027010917664,0.75314861536026,0.7270517349243164,0.8368269401026995
