,TP,TN,FP,FN,accuracy,recall,precision,F1-score,AUC-ROC
0,423.0,763.0,229.0,354.0,0.6704352498054504,0.5444015264511108,0.6487730145454407,0.5920223593711853,0.7106478598414082
