,TP,TN,FP,FN,accuracy,recall,precision,F1-score,AUC-ROC
0,496.0,661.0,145.0,280.0,0.7313527464866638,0.6391752362251282,0.7737909555435181,0.7000705599784851,0.7957354314292293
