,TP,TN,FP,FN,accuracy,recall,precision,F1-score,AUC-ROC
0,484.0,808.0,170.0,307.0,0.7303561568260193,0.6118836998939514,0.7400611639022827,0.6698961853981018,0.7882931445014076
