,TP,TN,FP,FN,accuracy,recall,precision,F1-score,AUC-ROC
0,470.0,630.0,185.0,484.0,0.6218202114105225,0.4926624596118927,0.7175572514533997,0.5842137336730957,0.6738241308793456
