,TP,TN,FP,FN,accuracy,recall,precision,F1-score,AUC-ROC
0,369.0,969.0,64.0,343.0,0.7667621970176697,0.5182584524154663,0.8521940112113953,0.6445415019989014,0.8266258416089279
